date,Tether Gold,BlackRock BUIDL,Ondo Yield Assets,Circle USYC,Paxos Gold,Centrifuge Protocol,Anemoy Capital,Spiko,Ethena USDtb,WisdomTree,Blockchain Capital,Ondo Global Markets,Superstate USTB,xStocks,Hastra
2025-02-15,711516056,597150326,678732531,1127894549,599669426,0,36439542,169128160,89400100,0,0,0,111713497,0,0
2025-02-16,711301579,597150326,677758843,1127086621,598532775,0,36439542,169128160,89459948,0,0,0,111713497,0,0
2025-02-17,710525028,597150326,675326992,1126687636,597797659,0,36439469,169128160,89459948,0,0,0,111713497,0,0
2025-02-18,714341224,597150326,678516693,1125741484,599753851,0,36438485,169924911,89451540,0,0,0,110349978,0,0
2025-02-19,722604720,597407242,777866693,1110595431,607446830,0,36439432,173152358,89549499,0,0,0,108586513,0,0
2025-02-20,723013950,599471694,802553618,1105426860,610586692,0,36439250,172120335,89549499,0,0,0,127928489,0,0
2025-02-21,724473374,588743778,878840527,1087299858,612378245,0,36435897,173631973,89460039,0,0,0,122904002,0,0
2025-02-22,723726406,588807028,880790098,1079816977,611998465,0,36441437,170661167,89460039,0,0,0,131927383,0,0
2025-02-23,724345182,588807028,878689672,1078034295,613042342,0,36442931,170562961,89460039,0,0,0,131927383,0,0
2025-02-24,724093727,588807028,879391990,1077567502,615964368,0,36442603,170759373,89460039,0,0,0,131694623,0,0
2025-02-25,726149740,588922664,879560483,1075711959,622520249,0,36438703,169903472,89270294,0,0,0,129070440,0,0
2025-02-26,718630748,584366048,866196571,1026934007,611933084,0,36439141,169082257,89449482,0,0,0,165126209,0,0
2025-02-27,719321016,567928710,921088512,1045002630,612065992,0,36439542,169013308,89445185,0,0,0,163120912,0,0
2025-02-28,708890571,582709812,969217191,1044843762,603645225,0,36439068,168461605,89660582,0,0,0,153960799,0,0
2025-03-01,703888593,571612756,961961579,1021914751,597870327,0,36437464,168963286,90125754,0,0,0,138087446,0,0
2025-03-02,704162235,571612756,992668752,1022453018,596251431,0,36438011,168963286,90147032,0,0,0,138087446,0,0
2025-03-03,704549278,571612756,996885845,1015079364,599815511,0,36442020,169348392,90158843,0,0,0,133037265,0,0
2025-03-04,712090457,621798511,1001992095,1011996302,604276887,0,36438266,171270216,90966045,0,0,0,107294963,0,0
2025-03-05,717903501,607265752,1025206943,1002927011,612379732,0,36436152,177379955,91655218,0,0,0,107294963,0,0
2025-03-06,717464688,610291379,1009136578,987750389,614526569,0,36439432,179967453,91644310,0,0,0,120650056,0,0
2025-03-07,713823523,615297339,998652598,972769869,613170706,0,36438839,182768335,91650268,0,0,0,121099817,0,0
2025-03-08,714178518,615364179,1001582780,956769710,613466187,0,36436688,182933325,221547632,0,0,0,117734283,0,0
2025-03-09,716542687,615364179,1003186728,946034967,615415109,0,36437490,182933325,221628760,0,0,0,121375726,0,0
2025-03-10,716236996,615364179,1002881044,936914837,614826242,0,36435887,183986417,221646271,0,0,0,121375726,0,0
2025-03-11,710707456,615564445,998549793,917997699,608364116,0,34327492,185041262,221656292,0,0,0,125790858,0,0
2025-03-12,717129414,665671121,998323710,903016362,614692082,0,34414766,185703423,321734216,0,0,0,127994774,0,0
2025-03-13,720711413,745743385,999940649,908716433,620107037,0,34412907,187977132,501645130,0,0,0,136981054,0,0
2025-03-14,735061594,951324731,1000316799,866124397,632894888,0,34414972,190263009,541549854,0,0,0,142386777,0,0
2025-03-15,735670509,1191429355,1003621545,849533774,632351121,0,34413114,191651906,792115158,0,0,0,139506881,0,0
2025-03-16,736027970,1191429355,1002607750,849420297,632794554,0,34416453,191651906,792115158,0,0,0,139506881,0,0
2025-03-17,736649211,1191429355,1002277945,849320195,633951705,0,34415626,191651906,792115158,0,0,0,139506881,0,0
2025-03-18,741451505,1191825305,1002026170,831069028,636786778,0,34411840,195348326,792115158,0,0,0,141626668,0,0
2025-03-19,749764305,1181457617,1001098952,814349566,650057006,0,34416590,200407799,982097555,0,0,0,152007615,0,0
2025-03-20,752567287,1231588227,1001828561,808791825,651934238,0,34423693,200733644,1052315626,0,0,0,150460807,0,0
2025-03-21,752116147,1231723446,987886399,805037798,654089985,0,34319677,204645059,1141912885,0,0,0,155180571,0,0
2025-03-22,746539767,1414459642,987005773,784120306,650334770,0,34322114,205659910,1182074323,0,0,0,172397428,0,0
2025-03-23,747385346,1414459642,985968044,777243442,652836107,0,34321805,205659910,1182278864,0,0,0,172397918,0,0
2025-03-24,746857783,1414459642,987054160,769328370,653291868,37529973,34320912,205659910,1182316698,0,0,0,172080109,0,0
2025-03-25,745760750,1648963655,1005776470,763189894,648186017,37526407,34318235,204066537,1182561124,0,0,0,173803312,0,0
2025-03-26,747804437,1876862808,1005083561,750885492,654893030,36421177,34321702,206997614,1432561610,0,0,0,174042864,0,0
2025-03-27,747124030,1882073312,1004998111,735581816,655128356,36419975,34318029,206935861,1432561610,0,0,0,175258393,0,0
2025-03-28,755528044,1886293054,987609464,732049380,662738091,36421906,34318304,207141935,1432340996,0,0,0,185297043,0,0
2025-03-29,766779415,1861504970,986146201,696031722,671341325,36423982,34324723,211581872,1431831072,0,0,0,199331165,0,0
2025-03-30,769436947,1861504970,986270997,685343502,677262882,36423654,34321599,211581872,1432561679,0,0,0,199331165,0,0
2025-03-31,768862545,1861504970,987572757,684045176,675337508,36424492,34324997,211581872,1432561679,0,0,0,200611881,0,0
2025-04-01,782845405,1855132013,1007071105,660581704,683325532,36475381,34371916,210552544,1432415557,0,0,0,194598985,0,0
2025-04-02,773460224,1863091089,993508632,658681656,685567891,36475563,34373876,212644314,1432561679,0,0,0,189528161,0,0
2025-04-03,782776378,1871255700,997025699,631778456,702564397,36491513,34390741,211259551,1432861673,0,0,0,189528061,0,0
2025-04-04,770871718,1891418021,991092436,627761085,688972559,36489931,34389606,215743406,1433960479,0,0,0,189334117,0,0
2025-04-05,751485045,1896631667,993262008,606462799,678072795,36490260,34391119,233110107,1434261673,0,0,0,188506278,0,0
2025-04-06,752103821,1896631667,993285461,599657051,679517690,36491537,34392048,233110107,1434261673,0,0,0,188506278,0,0
2025-04-07,738941887,1896631667,992264789,571105367,664706966,36495300,34395936,233110107,1434121116,0,0,0,188505481,0,0
2025-04-08,739664204,1902482980,993605314,556119037,670683581,86505135,84412455,232455843,1433837132,0,0,0,237676834,0,0
2025-04-09,737943464,1931645828,995345788,556639609,670884570,136501347,134395586,242187407,1433761345,0,0,0,287346686,0,0
2025-04-10,764656840,2092876673,1002683500,556646117,694454771,136506398,134417900,244149503,1434587667,0,0,0,287349687,0,0
2025-04-11,790707066,2242995071,978722189,550937898,724365663,136511313,134413598,246234117,1435378168,0,0,0,284349686,0,0
2025-04-12,802261661,2372114507,985132390,536981560,735875150,136517866,134417900,246554637,1435414178,0,0,0,285935350,0,0
2025-04-13,798701850,2372114507,985150028,527319200,731180223,136516501,134416690,246554637,1435863608,0,0,0,285935350,0,0
2025-04-14,798600775,2372114507,980381230,528863498,731139652,136513771,134415749,246554637,1435876531,0,0,0,285616150,0,0
2025-04-15,795250509,2372919066,995847159,526698163,737443583,136514863,134416690,245642898,1435876531,0,0,0,330566318,0,0
2025-04-16,807463325,2385456169,990343673,525171294,749104088,137796615,172467213,247281285,1435876531,0,0,0,340564814,0,0
2025-04-17,830158355,2396589822,996291735,524045124,772760223,187573646,185473486,252837197,1435876535,0,0,0,339607315,0,0
2025-04-18,823773374,2397694471,997439436,518423216,770345001,236661223,234569017,254960127,1436904782,0,0,0,339607315,0,0
2025-04-19,825846644,2397694471,983678434,521512249,772456980,236649389,234550017,254960127,1436904782,0,0,0,338917601,0,0
2025-04-20,824885199,2397694471,982457723,521073372,771586393,236659569,234552832,254960127,1436904782,0,0,0,338917601,0,0
2025-04-21,829815686,2397694471,987831782,521073372,777443278,236658149,234572301,256442828,1436904782,0,0,0,338598401,0,0
2025-04-22,853373551,2378776558,992530050,492540041,796276052,236649392,234549782,257925529,1437204777,0,0,0,389086876,0,0
2025-04-23,826327366,2402545180,1014717805,491278569,786869880,236681891,234566610,255858347,1438641981,0,0,0,503108848,0,0
2025-04-24,822558009,2449813947,1016280047,489723287,785060755,236791758,234695101,262460659,1437204795,0,0,0,497873250,0,0
2025-04-25,830252034,2459889371,1011351717,486878970,796478573,236785838,234671866,261576194,1438233359,0,0,0,489572930,0,0
2025-04-26,817159127,2483104758,1015728080,479618363,787154312,236912719,234812928,265213945,1439671593,0,0,0,491796450,0,0
2025-04-27,817393325,2483104758,1021302152,478757466,786935950,236900163,234806823,265213945,1438233359,0,0,0,491796450,0,0
2025-04-28,816542816,2483104758,1026276222,475899576,786131334,236889502,234785455,263667618,1438233359,0,0,0,491370450,0,0
2025-04-29,821458511,2473966424,1012256487,476473136,792387877,236904664,234790856,261961149,1438233359,0,0,0,491019981,0,0
2025-04-30,817716272,2479807859,1020356568,452691591,787232637,236909640,234810580,263647180,1438233379,0,0,0,492013647,0,0
2025-05-01,806312056,2652901642,1008423256,446629010,778060489,236890153,234790386,262171009,1438181585,0,0,0,491413504,0,0
2025-05-02,801302682,2794898160,1037524714,445348267,772699195,236993498,234909462,262171009,1439260144,0,0,0,491093704,0,0
2025-05-03,801499901,2805167956,1058395803,443903689,774470786,237054172,234940201,265820385,1439260144,0,0,0,491393655,0,0
2025-05-04,802254266,2805167956,1058395843,444526137,776104313,237052749,234953124,265820385,1439260144,0,0,0,490647455,0,0
2025-05-05,803223106,2805167956,1058395883,444526137,776830590,237063417,234963463,265820385,1439260144,0,0,0,490647455,0,0
2025-05-06,823041197,2806120756,1113613062,444328505,802409827,237065830,234985696,267084641,1439016909,0,0,0,490676813,0,0
2025-05-07,837381517,2816437135,1113022516,444333574,812516538,337176451,335078473,269928348,1439116218,0,0,0,491136504,0,0
2025-05-08,834608119,2790249529,1138826903,444338643,801359703,437189831,435090120,279364985,1439260145,0,0,0,483575574,0,0
2025-05-09,817878978,2799883743,1170708165,443839989,787284468,437254590,435168093,277689046,1440194239,0,0,0,474583179,0,0
2025-05-10,822577731,2843178738,1189906713,448742745,790205654,437785555,435223215,281755918,1440286417,0,0,0,481135766,0,0
2025-05-11,819274305,2843178738,1181884932,448742745,788225028,437807884,435210158,281755918,1440227366,0,0,0,480380654,0,0
2025-05-12,810823451,2843178738,1184568399,444770324,779788416,437791247,435224086,281755918,1440286417,0,0,0,480380654,0,0
2025-05-13,798033769,2839928486,1190046303,441472703,769527543,438453089,435364074,276519295,1440058852,0,0,0,476856688,0,0
2025-05-14,800104573,2843967193,1183515723,439238198,770830586,438480477,435392207,277993329,1440286438,0,0,0,488515195,0,0
2025-05-15,787046180,2806615243,1185980875,434389791,758288440,441639616,435404689,278039562,1440286443,0,0,0,509070657,0,0
2025-05-16,799547429,2804730116,1205696080,434436135,772198381,441624407,435391626,280392000,1441212943,0,0,0,536618678,0,0
2025-05-17,791471291,2815394978,1221858659,434485445,767087531,441677436,435435179,280264018,1441308089,0,0,0,538466120,0,0
2025-05-18,791466361,2815394978,1232561404,434400357,767613716,441676553,435445195,280264018,1441308089,0,0,0,538542283,0,0
2025-05-19,800999457,2815394978,1227211651,433909852,775673159,441663743,435409050,281966423,1441305206,0,0,0,538570339,0,0
2025-05-20,795139573,2826852146,1227323582,433690621,770949397,440798036,435422986,287075979,1441308088,0,0,0,538177442,0,0
2025-05-21,810505435,2882000975,1258963003,432273127,791213086,440643851,435264451,287930606,1441308088,0,0,0,517390889,0,0
2025-05-22,820378734,2887405394,1258479209,430949541,794758255,440941030,435548028,289999568,1441308086,0,0,0,516404711,0,0
2025-05-23,815416200,2887728357,1253197543,426233730,792139009,440990485,435602435,291441944,1442161897,0,0,0,532134128,0,0
2025-05-24,828183695,2902306833,1264673941,405760940,803809155,440984751,435602000,287847137,1442101318,0,0,0,538689933,0,0
2025-05-25,827799117,2902306833,1270034329,404937889,804661026,440987569,435595464,287847137,1442311626,0,0,0,538344229,0,0
2025-05-26,824010038,2902306833,1270575546,398132954,800837180,440987128,435601564,287847137,1442370765,0,0,0,537669178,0,0
2025-05-27,825905810,2902306833,1271116763,397009226,803744547,440985364,435600257,291812638,1442370775,0,0,0,536450496,0,0
2025-05-28,816365318,2903604587,1274164761,392804757,795304808,441207041,435817660,288881572,1443139380,0,0,0,521347935,0,0
2025-05-29,804768814,2899753513,1281131962,388341454,785885489,441266870,435885343,287414726,1442930125,0,0,0,521851198,0,0
2025-05-30,817028469,2900080342,1301481138,386068720,796975972,441318506,435940821,290891604,1448996166,0,0,0,521324681,0,0
2025-05-31,811752848,2900407190,1300596313,384965490,791954454,441391682,435993573,290593372,1449159857,0,0,0,520114871,0,0
2025-06-01,810956574,2900407190,1301673050,380502155,790456388,441371817,435975258,290593372,1449404748,0,0,0,520226173,0,0
2025-06-02,816974233,2900407190,1301143398,380417067,795147133,441373582,435975258,292338107,1449404748,0,0,0,520201191,0,0
2025-06-03,834568675,2898890420,1301871087,380208704,814305101,441623484,436121003,292220836,1454267921,0,0,0,516796042,0,0
2025-06-04,827490961,2892017086,1303868766,380562525,808869453,441628343,436123620,301513257,1454898054,0,0,0,516511032,0,0
2025-06-05,832717277,2892230017,1306214642,380211673,814141839,441662627,436156770,306747256,1454908052,0,0,0,506165214,0,0
2025-06-06,829588883,2892142160,1326949449,378182611,811620890,441678530,436169858,318510433,1455655221,0,0,0,504795858,0,0
2025-06-07,818621016,2892466006,1326544213,367030704,802565804,441838486,436332698,319072735,1455389581,0,0,0,496479167,0,0
2025-06-08,818034288,2892466006,1327491936,366349962,801651939,441824786,436330079,319072735,1455013169,0,0,0,496479167,0,0
2025-06-09,819584926,2892466006,1328577894,365858829,802695669,441834951,436305203,319072735,1455442288,0,0,0,496303152,0,0
2025-06-10,820255472,2874937603,1336744365,356148516,804694550,441954027,436466996,319072735,1455737802,0,0,0,510824285,0,0
2025-06-11,821998399,2879168670,1378438541,357949705,808622918,442014176,436505133,322727642,1455750741,0,0,0,529594108,0,0
2025-06-12,830077002,2879491203,1366602949,357114405,818245832,442002484,436509062,324818078,1456398564,0,0,0,531494350,0,0
2025-06-13,838922294,2879813823,1366799438,344887425,831659063,442143436,436592555,323805061,1456136937,0,0,0,533956159,0,0
2025-06-14,847750331,2876135153,1365827399,342339051,838622322,442152217,436612346,321871055,1457284942,0,0,0,536411586,0,0
2025-06-15,855486264,2876135153,1364779779,342402026,844459741,442146467,436609289,321871055,1456571932,0,0,0,539151668,0,0
2025-06-16,852456480,2876135153,1366397733,342402026,842593026,442144256,436649032,321871055,1456222223,0,0,0,539126678,0,0
2025-06-17,839666798,2884280823,1366511229,342040455,841958712,442287014,436782226,321669138,1457059669,0,0,0,538437344,0,0
2025-06-18,835406858,2879705223,1366066140,340441721,846723611,442443316,436845622,323467976,1456755632,0,0,0,547677880,0,0
2025-06-19,832603876,2875017251,1396680047,335108069,857475470,442503584,436895245,324898249,1456157361,0,0,0,545572457,0,0
2025-06-20,831728715,2875017251,1396327196,331520026,855354361,442500929,436903547,327927782,1456927642,0,0,0,551627606,0,0
2025-06-21,833340984,2871311582,1392613887,329254036,870520043,442603055,436992292,332484520,1457006892,0,0,0,558827513,0,0
2025-06-22,834364060,2871311582,1397272735,328457017,873166164,442607924,436997537,332484520,1456700753,0,0,0,558802517,0,0
2025-06-23,835172659,2871311582,1396697238,326218606,873900200,442609252,436952955,332484520,1456627443,0,0,0,558674531,0,0
2025-06-24,826485142,2867253732,1391656184,324662814,875804488,442639356,436999723,345569227,1456765876,0,0,0,560588493,0,0
2025-06-25,820092766,2863574213,1393825652,320858065,882964339,442881756,437268025,377169299,1458511861,0,0,0,561563063,0,0
2025-06-26,822691133,2863615555,1398123112,318323654,899055064,445968332,437295931,378313660,1460319121,0,0,0,565833170,0,0
2025-06-27,818352304,2857938511,1392779013,313632539,910417528,446065173,437348065,379269563,1459945968,0,0,0,560435923,0,0
2025-06-28,809428124,2853385633,1396469587,311863137,905250847,446077134,437376020,379359127,1459760020,0,0,0,559881536,0,0
2025-06-29,808959727,2853385633,1394945080,311543036,903416705,446101227,437358085,379359127,1461431317,0,0,0,559226197,0,0
2025-06-30,805804216,2853385633,1391199632,311543036,900635288,446076242,437402704,379359127,1461343361,0,0,0,559853915,0,0
2025-07-01,816062093,2848847868,1394804341,305849634,922196870,446344503,437538107,381407883,1461116698,0,0,0,566822346,0,0
2025-07-02,822668945,2844345462,1394568573,302622604,932964589,446378909,437546687,383655326,1460860376,0,0,0,560988574,0,0
2025-07-03,825176098,2831669475,1393404793,299655928,936040627,446495277,437585573,389639900,1461897737,0,0,0,555687130,0,0
2025-07-04,820176584,2814733317,1397219940,321543235,931682181,446598082,437679946,387703085,1461450850,0,0,0,546789525,0,0
2025-07-05,823154598,2814733317,1399611024,319885287,934305630,446554311,437674693,392733202,1459977789,0,0,0,546454160,17588785,0
2025-07-06,822782347,2814733317,1394900375,319885287,934258134,446590936,437686949,392733202,1458664733,0,0,0,547632665,17537594,0
2025-07-07,819094343,2814733317,1395093440,319885287,930614920,446598082,437686074,392733202,1458612828,0,0,0,547898232,17480745,0
2025-07-08,821443719,2815996663,1394117164,310786843,933350005,446595402,437674693,395681141,1457405931,0,0,0,550069198,19716741,0
2025-07-09,815110509,2811321581,1394157537,308823994,925849026,446705846,437791241,394891810,1457521620,0,0,0,554384102,20641664,0
2025-07-10,817565892,2811639494,1386564885,305084200,930391459,446750673,437852022,398188188,1457070741,0,0,0,553724130,21449900,0
2025-07-11,818712230,2811956889,1390892986,306262952,931377663,447555069,438443046,396737016,1456990772,0,0,0,554857058,22788541,0
2025-07-12,825979767,2812273951,1393924092,305846865,937152003,446331557,437319279,394026655,1456718127,0,0,0,573296014,23358975,0
2025-07-13,827177875,2812273951,1394511334,301915719,939003938,446945824,437299598,394026655,1456577466,0,0,0,570132519,23339614,0
2025-07-14,828681674,2812273951,1395098576,301444953,940225486,446942489,437300473,394026655,1449384530,0,0,0,570496730,23930641,0
2025-07-15,824865477,2813224652,1391761339,301179692,939065575,446944724,437304846,394026655,1452133352,0,0,0,570031551,24444387,0
2025-07-16,820879179,2813542746,1392689767,300148868,935182395,446947198,437285603,392746289,1452067484,0,0,0,567448789,24347292,0
2025-07-17,824007573,2808863946,1392323888,299775401,939991522,447022780,437402888,395306912,1456289323,0,0,0,569378051,26299632,0
2025-07-18,822762625,2792382656,1393549923,283244587,939029727,447102114,437457567,397754077,1458998963,0,0,0,268376631,27685568,0
2025-07-19,825097210,2597699052,1387719555,267922592,944039891,447132399,437491508,400781748,1459683822,0,0,0,270145249,28020050,0
2025-07-20,826401324,2597699052,1395327779,266972587,946578518,447139106,437485383,400781748,1459308999,0,0,0,273800963,28016828,0
2025-07-21,826312575,2597699052,1390676747,266737587,945986829,447148498,437492821,398479694,1455705106,0,0,0,272734060,28158146,0
2025-07-22,836062612,2404574750,1391892481,246096729,956625962,447286523,437635950,401682145,1450695106,0,0,0,276533642,28548335,0
2025-07-23,843381920,2404842447,1389094629,244679042,965413953,447326081,437685847,402976353,1451409199,0,0,0,277330857,28451472,0
2025-07-24,835493141,2398839605,1387965681,243511670,956730212,0,0,407137550,1452269226,0,0,0,287395614,27699809,0
2025-07-25,830764804,2399106595,1390725105,242156564,951334571,447384886,437773594,400230123,1452557816,0,0,0,278154213,27972763,0
2025-07-26,822629502,2399374989,1384979302,240804023,943062195,447440486,437781345,400457445,1451658153,0,0,0,272189242,29066259,0
2025-07-27,825494114,2399374989,1384007077,239386789,945552924,447429746,437773463,400457445,1450815257,0,0,0,271775278,29131140,0
2025-07-28,823699417,2399374989,1382712798,239081968,942924134,447428851,437776528,400457445,1446880858,0,0,0,270269387,29227304,0
2025-07-29,819530691,2400437898,1383558921,237910632,936875144,497547552,437918881,395611707,1444810062,0,0,0,248484342,29267709,0
2025-07-30,821364832,2400708764,1377834517,237548092,942542596,597554608,437889097,395372062,1445026569,0,0,0,251044633,29884237,0
2025-07-31,812435720,2400979415,1380429602,236976567,931918227,647576684,438009348,390747338,1444889250,0,0,0,241416899,30312039,0
2025-08-01,811760244,2397839891,1376196886,236622078,932338379,697870198,438015043,394371333,1438241125,0,0,0,274401116,30808368,0
2025-08-02,831260318,2398110880,1392489096,235739802,952842744,697916425,438060307,399624410,1437667675,0,0,0,287493927,31232175,0
2025-08-03,827328255,2398110880,1370692123,235719119,952820073,697938765,438074329,399624410,1436995328,504911125,0,0,287484435,31345983,0
2025-08-04,827564919,2398110880,1381279257,235719119,952355330,697848009,438017364,399624410,1436935319,504911125,0,0,288453466,31367891,0
2025-08-05,832633459,2298919559,1373435405,212912904,957249304,644576672,383437391,409737543,1437204208,504912086,0,0,285701899,32737047,0
2025-08-06,833417406,2279036964,1385330537,210022946,960402413,698005924,383486729,412471061,1437247937,604918713,0,0,277958594,32488719,0
2025-08-07,830483767,2279292865,1372319424,208238700,957720660,744150749,383524454,418532585,1438856280,604918671,0,0,274282235,33608010,0
2025-08-08,833880872,2272674658,1373805631,207623797,963162997,795177868,383582788,416671324,1460638821,604927677,0,0,276132897,34040040,0
2025-08-09,1273415260,2272931249,1377552517,207296355,962330342,847100910,383621596,419564061,1459585912,604924977,0,0,274448340,34809893,0
2025-08-10,1271819078,2272931249,1371947598,207382834,961742084,847120397,383630421,419564061,1457861717,604924977,0,0,275447881,34843650,0
2025-08-11,1272142070,2272931249,1372570386,205804880,962125731,847109382,383613922,419564061,1457523493,604924977,0,0,277929780,34994123,0
2025-08-12,1258039332,2373701103,1375809203,204234467,951417731,898327657,383762502,434540036,1461779608,604936359,0,0,277766400,35599756,0
2025-08-13,1257430905,2363887683,1375871693,203800775,949041965,948414834,383774177,452242019,1466265286,604943052,0,0,268208245,35215774,0
2025-08-14,1265449373,2364154205,1370237075,203730445,954233980,998503359,383816961,444681603,1466084118,604984741,0,0,279749167,35352980,0
2025-08-15,1251271520,2374419914,1384633167,524138691,946342230,1048707538,383896854,449462508,1463661371,940986096,0,0,275485373,35344707,0
2025-08-16,1255872281,2374686670,1369771380,526264511,947228880,1046670850,383934604,449462508,1458565802,940984047,0,0,270684160,36497235,0
2025-08-17,1253923061,2374686670,1363543691,526185162,946742927,1046673991,383955724,449462508,1458467561,942134271,0,0,270958023,36529776,0
2025-08-18,1254831945,2374686670,1369771416,526264430,948288881,1046666663,383933068,449462508,1454241992,942134271,0,0,272848028,36535656,0
2025-08-19,1254482663,2375488937,1380783822,524574713,937847082,1097092854,384067281,451923340,1453663269,942138030,0,0,282252823,36419476,0
2025-08-20,1247673538,2375756116,1373809050,524468603,933200347,1147219506,384109588,453114693,1451584337,942140903,0,0,282464873,35399871,0
2025-08-21,1256732341,2376022356,1372625718,584435987,940378746,1147307602,384128681,453591991,1451614753,942141969,0,0,279167214,39203144,0
2025-08-22,1253799122,2376288260,1394668594,580513753,938364399,1147359000,384137691,454161267,1450941698,942135933,0,0,279655424,39274772,0
2025-08-23,1269569400,2376554520,1398080439,624165932,947638846,1144465024,384205104,453663999,1449103118,942136571,0,0,259413389,41136165,0
2025-08-24,1265648426,2376554520,1396940466,622734862,946526025,1144465024,384205873,453663999,1449264764,942136571,0,0,258510164,41134709,0
2025-08-25,1263691695,2376554520,1393994238,620984912,946706330,1144444420,384198956,453663999,1449053197,942136571,0,0,258392326,41007982,0
2025-08-26,1265205251,2377357356,1400867163,621005307,947886765,1143599488,384217785,450998090,1449215518,942129496,0,0,258648688,40588533,0
2025-08-27,1272389948,2382725245,1400461827,604425120,951808403,1144645947,384381752,452254834,1452543690,942123227,0,0,264154477,41221757,0
2025-08-28,1274707229,2382994284,1401780807,602324378,954566508,1096676959,386855646,451823570,1458893987,942118427,0,0,272962050,40835403,0
2025-08-29,1282984841,2408252971,1398693295,599720444,962305544,1096717764,386861435,467848334,1464248270,942128841,0,0,254455847,41212402,0
2025-08-30,1298094113,2408523325,1395864016,629297013,974721244,1146947065,386902763,469515387,1472959555,891877503,0,0,264521163,42129225,0
2025-08-31,1294462329,2408523325,1398350857,629159599,975493176,1146932151,386897733,469515387,1480143016,891877503,0,0,264397694,42081397,0
2025-09-01,1299123180,2408523325,1399594341,629177970,973946496,1146955095,386905472,469515387,1494641076,891877503,0,0,264070018,41887847,0
2025-09-02,1308043021,2408523325,1392756009,651716343,987320067,1146955095,386868709,468827241,1512676671,891877503,0,0,265025878,41899364,0
2025-09-03,1326055466,2359604674,1394101827,651308968,1002343753,1047004941,337061716,466290675,1535535765,893752832,0,385009,263243333,43292723,0
2025-09-04,1334025109,2257850189,1404492051,649678644,1015190873,1097663943,337062591,466010421,1593277486,893751391,0,26555790,265070486,43329908,0
2025-09-05,1335959306,2258104222,1398624956,674523571,1012467409,1097916160,337141130,471801695,1602339744,893725185,0,45425436,284251324,43704217,0
2025-09-06,1348056489,2258357967,1403792915,672216695,1032258498,1097913459,337183664,476721501,1599542022,841112799,0,63185633,302230852,45221423,0
2025-09-07,1353855324,2258357967,1401905236,671265149,1042708926,1098030967,337195805,476721501,1598993659,841112799,0,58229818,309224335,45284713,0
2025-09-08,1349799144,2258357967,1399039847,670720164,1034293400,1097988287,337182653,476721501,1599119526,841112799,0,19433615,308159849,44858508,0
2025-09-09,1365171316,2259121059,1396681361,669298493,1048396878,1098219485,337315024,480797671,1638397579,841110848,234994998,80173390,278537788,46496690,0
2025-09-10,1367777787,2259475176,1399232817,668984925,1049094845,1098488022,337346268,482699419,1691225800,841171984,234994998,104550922,256930172,47223809,0
2025-09-11,1371263098,2219729007,1402799886,668202144,1051425923,1114974936,337379175,483002528,1738135511,842323585,234994998,128872508,249378623,47659895,0
2025-09-12,1366583467,2219978179,1409778136,668209836,1048611561,1115124238,337420053,487824664,1803663234,843326771,234994998,160381355,292486274,51031760,0
2025-09-13,1367210673,2220226282,1402390783,668825577,1051159950,1115124238,337413304,489038267,1817410957,843350659,234994998,181224108,327697685,53731607,0
2025-09-14,1367777787,2220226282,1400525769,668670844,1050464410,1115113085,337416678,489038267,1818686147,843350659,234994998,115173466,326668239,54332466,0
2025-09-15,1366696139,2220226282,1396173678,668323747,1053082064,1115119777,337404529,489038267,1818483738,843350659,234994998,49905442,326450049,53274165,0
2025-09-16,1388197650,2220872218,1399380532,669530526,1066862597,1135331434,337552805,487809368,1818471277,843286305,234994998,199385722,271205012,55624671,0
2025-09-17,1388565711,2171123807,1397656438,668976078,1070784344,1135303435,337584196,497981836,1816566829,843307710,234994998,218309879,279379992,57162775,0
2025-09-18,1378049688,2169314316,1399598721,666451667,1059906337,1144201156,344610791,498171377,1814477008,843307389,242922320,234315697,282325378,57760820,0
2025-09-19,1369028443,2119554678,1410404853,666374303,1059390934,1144381148,344650999,498201646,1815665556,843315667,242922320,250203582,278701300,58836781,0
2025-09-20,1383713318,2117776208,1400330930,667039738,1072385603,1145473737,345170762,498293555,1815752727,843327835,242922320,259981051,291214132,59898859,0
2025-09-21,1384644737,2117776208,1399709233,666502344,1072092119,1145384362,345175942,498293555,1815028560,843327835,242922320,259981051,291057695,59914386,0
2025-09-22,1384682294,2117776208,1400031054,665936508,1074890389,1145497800,345158677,498293555,1814255825,843327835,242922320,260317752,294726239,60181664,0
2025-09-23,1406645759,2114098728,1393462274,665138476,1093490316,1145828980,345268034,503563085,1822425756,843335922,251122999,273017243,290532080,59743619,0
2025-09-24,1417330790,2114326863,1394825893,665511407,1098307190,1145949938,345279432,498234527,1825324725,843334650,251122999,281928128,349374256,60396902,0
2025-09-25,1405526554,2114654414,1396440248,690149437,1097076233,1148255951,345353664,491589548,1828029562,568334853,251122999,287896878,587610248,61407537,0
2025-09-26,1404384814,2113264055,1397434663,732718629,1098696450,1148387406,345378138,495466924,1823276684,568329865,251122999,292833310,592527432,60005970,0
2025-09-27,1410686916,2154196019,1387471807,726411379,1105465833,1148430195,345381665,495998936,1823954419,568329032,251122999,299244324,546135503,61313297,0
